140,55,1.6969934349999676
307,295,2.486377292000043
441,15,1.5791067149998526
557,20,1.4525694460000977
790,140,2.9002444630000355
992,60,2.511108206000017
1091,50,1.1969146169999476
1297,40,2.5619083219999084
1530,185,2.771692771000062
1656,0,1.548189045000072
1816,35,1.9746851769998557
2015,70,2.3628111020000233
2215,120,2.4870331730001
2370,155,1.9509534920000533
2531,10,2.25938720299996
2679,50,1.7569653909999943
2806,30,1.7100023389998569
2901,5,1.204304473000093
3052,45,1.8181471830000646
3209,40,1.9147171829999934
3435,105,2.7166159339999467
3563,40,1.5769071170000188
3882,120,3.9068305099999634
3964,30,0.9820874500001082
4170,120,2.5900840819999758
4292,65,1.5717734419999942
4437,5,1.7524115569999594
4596,30,1.988717618999999
4753,65,1.9816999939998823
5039,435,3.368906855999967
5207,80,2.1385562850000497
5360,100,2.013606460000119
5538,60,2.213745782999922
5702,75,1.951643014999945
5859,35,1.9667809970001144
6174,230,3.84065047099989
6405,215,2.8861118510001234
6554,50,1.8016276260000268
6692,60,1.723081891999982
6963,200,3.266699757999959
7119,50,1.834274743999913
7241,20,1.5161417809999875
7411,30,2.1395681280000645
7621,80,2.56016548599996
7768,40,1.9137244309999915
8084,260,3.912907675000042
8248,165,1.9462294100001145
8493,135,2.9423184699999183
8612,60,1.5530297959999189
8775,50,2.0016922110000905
9005,50,2.821684190000042
9129,25,1.5467877419998786
9321,45,2.3388375849999647
9414,55,1.178754882000021
9511,45,1.1962579610001285
9672,85,1.90816315699999
9841,20,2.127352551000058
9926,20,0.9906238599999142
10078,5,1.7919797170000038
10223,105,1.7446881559999383
10488,190,3.311021996000136
10590,30,1.2145890479998798
10715,30,1.5918555900000229
10865,55,2.0126858579999407
10976,10,1.354322662999948
11116,40,1.648185069000192
11250,5,1.7590519529999256
11342,35,1.0400735420000728
11557,65,2.7282567139998264
11753,180,2.365374146000022
11919,110,1.982131304000177
12071,60,1.9407803499998408
12166,20,1.1804374400001052
12290,35,1.5811080240000592
12564,380,3.3101450549997935
160,60,3.383002282999996
286,35,5.09055655100002
425,15,2.769395111999984
664,120,4.696558207999999
802,70,2.8046725699999797
1006,125,3.832697271000029
1160,25,3.093794774999992
1278,10,2.483394648000001
1454,95,3.357106434000002
1550,20,1.912398440000004
1676,15,2.4578613809999865
1829,35,3.1134171859999924
2061,155,4.377196914000024
2161,10,2.143677099999991
2317,25,2.8884180740000147
2539,90,4.386854822999965
2644,30,2.1652893880000192
2983,565,6.518712843999992
3130,10,2.8701887909999755
3275,25,2.8266507110000134
3357,5,1.5599423630000047
3513,25,3.1420192169999837
3656,65,2.777078652
3791,20,2.5522216370000024
3872,10,1.7992191990000492
4072,160,3.787307759999976
4253,155,3.4489295019999986
4420,110,3.3418997090000175
4559,50,2.565833022999982
4782,95,4.359298473000024
4891,15,2.15883262899996
4968,10,1.5321354360000328
5163,175,3.7580289530000073
5269,0,2.2010802979999653
5418,95,2.7979139540000233
5520,10,2.17147180500001
5638,45,2.1976544789999934
5733,5,1.8722496510000042
5931,105,3.793996323999977
6097,70,3.582784468
6292,250,3.76259690400002
6415,25,2.234356785999978
