 duration: 28.498s, episode steps: 428, episode reward: 65.000
 duration: 43.728s, episode steps: 647, episode reward: 275.000
 duration: 69.059s, episode steps: 1031, episode reward: 270.000
 duration: 3.120s, episode steps: 946, episode reward: 240.000
 duration: 39.804s, episode steps: 651, episode reward: 135.000
 duration: 50.326s, episode steps: 752, episode reward: 155.000
 duration: 80.657s, episode steps: 1219, episode reward: 165.000
 duration: 24.009s, episode steps: 364, episode reward: 50.000
 duration: 42.177s, episode steps: 624, episode reward: 90.000
 duration: 71.474s, episode steps: 1068, episode reward: 230.000
 duration: 64.594s, episode steps: 970, episode reward: 415.000
 duration: 25.249s, episode steps: 379, episode reward: 60.000
 duration: 62.789s, episode steps: 940, episode reward: 370.000
 duration: 39.552s, episode steps: 599, episode reward: 135.000
 duration: 74.537s, episode steps: 1128, episode reward: 440.000
 duration: 67.504s, episode steps: 1022, episode reward: 370.000
 duration: 64.680s, episode steps: 979, episode reward: 190.000
 duration: 54.062s, episode steps: 817, episode reward: 155.000
 duration: 55.214s, episode steps: 832, episode reward: 210.000
 duration: 52.651s, episode steps: 796, episode reward: 180.000
 duration: 84.477s, episode steps: 1278, episode reward: 445.000
 duration: 59.408s, episode steps: 889, episode reward: 155.000
 duration: 61.759s, episode steps: 926, episode reward: 290.000
 duration: 38.793s, episode steps: 586, episode reward: 165.000
 duration: 62.298s, episode steps: 937, episode reward: 195.000
 duration: 94.203s, episode steps: 1427, episode reward: 615.000
 duration: 22.843s, episode steps: 345, episode reward: 30.000
 duration: 63.684s, episode steps: 948, episode reward: 265.000
 duration: 31.306s, episode steps: 474, episode reward: 45.000
 duration: 46.752s, episode steps: 697, episode reward: 145.000
 duration: 74.102s, episode steps: 1122, episode reward: 220.000
 duration: 58.419s, episode steps: 889, episode reward: 330.000
 duration: 50.817s, episode steps: 772, episode reward: 300.000
 duration: 65.972s, episode steps: 1001, episode reward: 260.000
 duration: 32.527s, episode steps: 495, episode reward: 75.000
 duration: 42.713s, episode steps: 647, episode reward: 40.000
 duration: 31.387s, episode steps: 473, episode reward: 30.000
 duration: 77.170s, episode steps: 1203, episode reward: 410.000
 duration: 79.132s, episode steps: 1228, episode reward: 200.000
 duration: 33.029s, episode steps: 505, episode reward: 90.000
 duration: 40.199s, episode steps: 601, episode reward: 120.000
 duration: 34.512s, episode steps: 516, episode reward: 140.000
 duration: 54.781s, episode steps: 829, episode reward: 180.000
 duration: 48.340s, episode steps: 718, episode reward: 120.000
 duration: 83.045s, episode steps: 1254, episode reward: 255.000
 duration: 59.578s, episode steps: 909, episode reward: 240.000
 duration: 53.652s, episode steps: 811, episode reward: 180.000
 duration: 45.918s, episode steps: 695, episode reward: 75.000
 duration: 51.125s, episode steps: 774, episode reward: 210.000
 duration: 42.536s, episode steps: 634, episode reward: 90.000
 duration: 38.360s, episode steps: 571, episode reward: 85.000
 duration: 39.365s, episode steps: 589, episode reward: 135.000
 duration: 47.750s, episode steps: 717, episode reward: 115.000
 duration: 28.633s, episode steps: 431, episode reward: 60.000
 duration: 26.785s, episode steps: 398, episode reward: 45.000
 duration: 41.354s, episode steps: 620, episode reward: 100.000
 duration: 82.818s, episode steps: 1265, episode reward: 315.000
 duration: 53.903s, episode steps: 830, episode reward: 210.000
 duration: 91.151s, episode steps: 1410, episode reward: 300.000
 duration: 41.439s, episode steps: 639, episode reward: 230.000
 duration: 56.629s, episode steps: 867, episode reward: 250.000
 duration: 41.434s, episode steps: 640, episode reward: 125.000
 duration: 45.239s, episode steps: 689, episode reward: 85.000
 duration: 44.058s, episode steps: 675, episode reward: 150.000
 duration: 41.834s, episode steps: 646, episode reward: 140.000
 duration: 33.803s, episode steps: 509, episode reward: 105.000
 duration: 42.524s, episode steps: 645, episode reward: 70.000
 duration: 99.387s, episode steps: 1524, episode reward: 245.000
 duration: 52.833s, episode steps: 807, episode reward: 110.000
 duration: 52.171s, episode steps: 795, episode reward: 115.000
 duration: 34.744s, episode steps: 529, episode reward: 105.000
 duration: 74.484s, episode steps: 1130, episode reward: 315.000
 duration: 107.055s, episode steps: 1651, episode reward: 290.000
 duration: 55.494s, episode steps: 840, episode reward: 185.000
 duration: 43.430s, episode steps: 658, episode reward: 105.000
 duration: 87.530s, episode steps: 1333, episode reward: 160.000
 duration: 64.160s, episode steps: 975, episode reward: 230.000
 duration: 23.413s, episode steps: 355, episode reward: 25.000
 duration: 44.787s, episode steps: 671, episode reward: 130.000
 duration: 57.187s, episode steps: 866, episode reward: 210.000
 duration: 53.484s, episode steps: 814, episode reward: 210.000
 duration: 26.809s, episode steps: 405, episode reward: 95.000
 duration: 71.830s, episode steps: 1090, episode reward: 330.000
 duration: 62.647s, episode steps: 958, episode reward: 95.000
 duration: 55.267s, episode steps: 839, episode reward: 320.000
 duration: 24.987s, episode steps: 372, episode reward: 80.000
 duration: 57.115s, episode steps: 861, episode reward: 210.000
 duration: 43.053s, episode steps: 660, episode reward: 45.000
 duration: 55.253s, episode steps: 840, episode reward: 410.000
 duration: 54.859s, episode steps: 840, episode reward: 210.000
 duration: 54.976s, episode steps: 842, episode reward: 210.000
 duration: 42.946s, episode steps: 658, episode reward: 110.000
 duration: 43.202s, episode steps: 655, episode reward: 105.000
 duration: 41.273s, episode steps: 625, episode reward: 95.000
 duration: 70.692s, episode steps: 1072, episode reward: 385.000
 duration: 63.050s, episode steps: 956, episode reward: 240.000
 duration: 24.247s, episode steps: 372, episode reward: 90.000
 duration: 72.812s, episode steps: 1101, episode reward: 230.000
 duration: 54.310s, episode steps: 830, episode reward: 155.000
 duration: 46.122s, episode steps: 700, episode reward: 110.000
 duration: 39.530s, episode steps: 595, episode reward: 190.000
 duration: 78.131s, episode steps: 1184, episode reward: 690.000
 duration: 83.407s, episode steps: 1279, episode reward: 440.000
 duration: 30.817s, episode steps: 468, episode reward: 125.000
 duration: 95.456s, episode steps: 1458, episode reward: 505.000
 duration: 62.257s, episode steps: 943, episode reward: 365.000
 duration: 44.483s, episode steps: 677, episode reward: 110.000
 duration: 41.834s, episode steps: 630, episode reward: 190.000
 duration: 43.198s, episode steps: 649, episode reward: 130.000
 duration: 32.774s, episode steps: 489, episode reward: 100.000
 duration: 46.627s, episode steps: 703, episode reward: 235.000
 duration: 46.305s, episode steps: 699, episode reward: 185.000
 duration: 78.687s, episode steps: 1206, episode reward: 235.000
 duration: 40.524s, episode steps: 631, episode reward: 175.000
 duration: 80.774s, episode steps: 1253, episode reward: 245.000
 duration: 42.237s, episode steps: 657, episode reward: 170.000
 duration: 46.086s, episode steps: 713, episode reward: 140.000
 duration: 28.613s, episode steps: 444, episode reward: 115.000
 duration: 53.522s, episode steps: 828, episode reward: 255.000
 duration: 76.383s, episode steps: 1205, episode reward: 555.000
 duration: 49.969s, episode steps: 788, episode reward: 180.000
 duration: 60.842s, episode steps: 957, episode reward: 270.000
 duration: 53.654s, episode steps: 846, episode reward: 230.000
 duration: 32.764s, episode steps: 513, episode reward: 15.000
 duration: 39.340s, episode steps: 614, episode reward: 70.000
 duration: 61.935s, episode steps: 971, episode reward: 100.000
 duration: 1.871s, episode steps: 649, episode reward: 195.000
 duration: 48.577s, episode steps: 1094, episode reward: 535.000
 duration: 38.506s, episode steps: 593, episode reward: 80.000
 duration: 52.973s, episode steps: 814, episode reward: 210.000
 duration: 42.386s, episode steps: 653, episode reward: 120.000
 duration: 87.604s, episode steps: 1345, episode reward: 545.000
 duration: 48.286s, episode steps: 747, episode reward: 135.000
 duration: 57.286s, episode steps: 876, episode reward: 380.000
 duration: 50.418s, episode steps: 769, episode reward: 110.000
 duration: 56.984s, episode steps: 848, episode reward: 210.000
 duration: 22.488s, episode steps: 339, episode reward: 55.000
 duration: 51.942s, episode steps: 792, episode reward: 260.000
 duration: 72.095s, episode steps: 1119, episode reward: 315.000
 duration: 60.285s, episode steps: 935, episode reward: 230.000
 duration: 61.173s, episode steps: 949, episode reward: 435.000
 duration: 45.668s, episode steps: 712, episode reward: 155.000
 duration: 69.195s, episode steps: 1072, episode reward: 390.000
 duration: 43.296s, episode steps: 678, episode reward: 105.000
 duration: 53.971s, episode steps: 837, episode reward: 210.000
 duration: 21.910s, episode steps: 336, episode reward:  0.000
 duration: 42.278s, episode steps: 650, episode reward: 125.000
 duration: 25.550s, episode steps: 393, episode reward: 45.000
 duration: 69.554s, episode steps: 1088, episode reward: 340.000
 duration: 43.874s, episode steps: 684, episode reward: 85.000
 duration: 40.739s, episode steps: 630, episode reward: 105.000
 duration: 42.479s, episode steps: 662, episode reward: 115.000
 duration: 44.614s, episode steps: 690, episode reward: 40.000
 duration: 43.571s, episode steps: 673, episode reward: 75.000
 duration: 43.289s, episode steps: 671, episode reward: 105.000
 duration: 65.512s, episode steps: 1016, episode reward: 200.000
 duration: 54.337s, episode steps: 850, episode reward: 210.000
 duration: 50.914s, episode steps: 796, episode reward: 120.000
 duration: 40.733s, episode steps: 631, episode reward: 105.000
 duration: 43.561s, episode steps: 674, episode reward: 90.000
 duration: 42.866s, episode steps: 664, episode reward: 135.000
 duration: 22.815s, episode steps: 352, episode reward: 55.000
 duration: 32.866s, episode steps: 507, episode reward: 65.000
 duration: 60.713s, episode steps: 938, episode reward: 160.000
 duration: 61.440s, episode steps: 958, episode reward: 165.000
 duration: 45.029s, episode steps: 704, episode reward: 90.000
 duration: 51.356s, episode steps: 801, episode reward: 45.000
 duration: 44.212s, episode steps: 687, episode reward: 75.000
 duration: 60.820s, episode steps: 945, episode reward: 225.000
 duration: 64.662s, episode steps: 1013, episode reward: 225.000
 duration: 22.403s, episode steps: 348, episode reward: 80.000
 duration: 43.685s, episode steps: 673, episode reward: 105.000
 duration: 44.876s, episode steps: 700, episode reward: 115.000
 duration: 43.974s, episode steps: 685, episode reward: 70.000
 duration: 38.649s, episode steps: 600, episode reward: 60.000
 duration: 38.723s, episode steps: 603, episode reward: 105.000
 duration: 54.108s, episode steps: 841, episode reward: 140.000
 duration: 41.297s, episode steps: 647, episode reward: 105.000
 duration: 40.926s, episode steps: 637, episode reward: 140.000
 duration: 63.091s, episode steps: 986, episode reward: 245.000
 duration: 59.090s, episode steps: 931, episode reward: 90.000
 duration: 53.792s, episode steps: 847, episode reward: 215.000
 duration: 54.778s, episode steps: 859, episode reward: 180.000
 duration: 71.659s, episode steps: 1129, episode reward: 205.000
 duration: 77.890s, episode steps: 1228, episode reward: 565.000
 duration: 54.615s, episode steps: 858, episode reward: 180.000
 duration: 38.624s, episode steps: 604, episode reward: 165.000
 duration: 35.379s, episode steps: 546, episode reward: 55.000
 duration: 25.018s, episode steps: 382, episode reward: 50.000
 duration: 25.781s, episode steps: 390, episode reward: 50.000
 duration: 33.972s, episode steps: 502, episode reward: 95.000
 duration: 66.205s, episode steps: 1026, episode reward: 105.000
 duration: 25.811s, episode steps: 404, episode reward: 50.000
 duration: 89.283s, episode steps: 1391, episode reward: 410.000
 duration: 50.718s, episode steps: 799, episode reward: 120.000
 duration: 52.695s, episode steps: 822, episode reward: 95.000
 duration: 41.794s, episode steps: 652, episode reward: 130.000
 duration: 26.899s, episode steps: 414, episode reward: 75.000
 duration: 43.331s, episode steps: 668, episode reward: 110.000
 duration: 68.319s, episode steps: 1070, episode reward: 130.000
 duration: 61.963s, episode steps: 973, episode reward: 165.000
 duration: 44.112s, episode steps: 697, episode reward: 115.000
 duration: 68.938s, episode steps: 1075, episode reward: 335.000
 duration: 32.632s, episode steps: 509, episode reward: 55.000
 duration: 46.025s, episode steps: 711, episode reward: 105.000
 duration: 43.470s, episode steps: 681, episode reward: 110.000
 duration: 61.467s, episode steps: 957, episode reward: 345.000
 duration: 61.702s, episode steps: 971, episode reward: 80.000
 duration: 59.464s, episode steps: 937, episode reward: 315.000
 duration: 44.870s, episode steps: 704, episode reward: 110.000
 duration: 64.617s, episode steps: 1013, episode reward: 210.000
 duration: 32.021s, episode steps: 504, episode reward: 70.000
 duration: 52.900s, episode steps: 823, episode reward: 205.000
 duration: 21.622s, episode steps: 336, episode reward: 55.000
 duration: 52.741s, episode steps: 819, episode reward: 320.000
 duration: 43.924s, episode steps: 688, episode reward: 100.000
 duration: 61.338s, episode steps: 954, episode reward: 170.000
 duration: 43.459s, episode steps: 675, episode reward: 225.000
 duration: 39.832s, episode steps: 615, episode reward: 60.000
 duration: 42.446s, episode steps: 649, episode reward: 185.000
 duration: 75.036s, episode steps: 1158, episode reward: 545.000
 duration: 53.393s, episode steps: 823, episode reward: 210.000
 duration: 61.429s, episode steps: 948, episode reward: 240.000
 duration: 40.518s, episode steps: 628, episode reward: 80.000
 duration: 63.272s, episode steps: 978, episode reward: 295.000
 duration: 45.451s, episode steps: 705, episode reward: 95.000
 duration: 40.603s, episode steps: 624, episode reward: 50.000
 duration: 86.278s, episode steps: 1337, episode reward: 210.000
 duration: 42.578s, episode steps: 658, episode reward: 125.000
 duration: 43.765s, episode steps: 677, episode reward: 80.000
 duration: 34.217s, episode steps: 528, episode reward: 25.000
 duration: 70.116s, episode steps: 1091, episode reward: 205.000
 duration: 40.953s, episode steps: 650, episode reward: 120.000
 duration: 43.379s, episode steps: 687, episode reward: 50.000
 duration: 77.578s, episode steps: 1199, episode reward: 270.000
 duration: 42.629s, episode steps: 657, episode reward: 180.000
 duration: 54.465s, episode steps: 837, episode reward: 210.000
 duration: 42.730s, episode steps: 654, episode reward: 105.000
 duration: 58.015s, episode steps: 887, episode reward: 180.000
 duration: 43.694s, episode steps: 670, episode reward: 105.000
 duration: 26.669s, episode steps: 402, episode reward: 30.000
 duration: 50.917s, episode steps: 767, episode reward: 105.000
 duration: 40.684s, episode steps: 620, episode reward: 35.000
 duration: 43.772s, episode steps: 660, episode reward: 135.000
 duration: 62.897s, episode steps: 954, episode reward: 195.000
 duration: 33.566s, episode steps: 514, episode reward: 85.000
 duration: 83.663s, episode steps: 1274, episode reward: 200.000
 duration: 99.646s, episode steps: 1538, episode reward: 990.000
 duration: 59.948s, episode steps: 920, episode reward: 95.000
 duration: 60.557s, episode steps: 928, episode reward: 85.000
 duration: 42.207s, episode steps: 645, episode reward: 80.000
 duration: 42.930s, episode steps: 650, episode reward: 105.000
 duration: 52.730s, episode steps: 809, episode reward: 185.000
 duration: 57.471s, episode steps: 882, episode reward: 180.000
 duration: 1.567s, episode steps: 496, episode reward: 130.000
 duration: 28.266s, episode steps: 919, episode reward: 430.000
 duration: 24.148s, episode steps: 377, episode reward: 55.000
 duration: 47.195s, episode steps: 730, episode reward: 340.000
 duration: 42.782s, episode steps: 660, episode reward: 260.000
 duration: 81.372s, episode steps: 1263, episode reward: 470.000
 duration: 63.268s, episode steps: 982, episode reward: 235.000
 duration: 52.504s, episode steps: 821, episode reward: 180.000
 duration: 56.118s, episode steps: 873, episode reward: 210.000
 duration: 51.974s, episode steps: 810, episode reward: 135.000
 duration: 57.778s, episode steps: 896, episode reward: 275.000
 duration: 40.702s, episode steps: 630, episode reward: 125.000
 duration: 42.497s, episode steps: 658, episode reward: 120.000
 duration: 109.246s, episode steps: 1716, episode reward: 345.000
 duration: 39.031s, episode steps: 609, episode reward: 110.000
 duration: 66.150s, episode steps: 1019, episode reward: 140.000
 duration: 28.216s, episode steps: 436, episode reward: 50.000
 duration: 41.704s, episode steps: 639, episode reward: 95.000
 duration: 40.190s, episode steps: 617, episode reward: 35.000
 duration: 52.299s, episode steps: 810, episode reward: 335.000
 duration: 41.697s, episode steps: 649, episode reward: 30.000
 duration: 38.256s, episode steps: 589, episode reward: 80.000
 duration: 35.395s, episode steps: 541, episode reward: 145.000
 duration: 62.342s, episode steps: 968, episode reward: 175.000
 duration: 53.983s, episode steps: 839, episode reward: 150.000
 duration: 50.418s, episode steps: 787, episode reward: 120.000
 duration: 26.826s, episode steps: 416, episode reward:  5.000
 duration: 62.666s, episode steps: 968, episode reward: 140.000
 duration: 82.557s, episode steps: 1295, episode reward: 380.000
 duration: 51.562s, episode steps: 804, episode reward: 185.000
 duration: 63.357s, episode steps: 993, episode reward: 355.000
 duration: 52.477s, episode steps: 818, episode reward: 235.000
 duration: 33.190s, episode steps: 516, episode reward: 115.000
 duration: 22.789s, episode steps: 350, episode reward: 35.000
 duration: 42.875s, episode steps: 648, episode reward: 180.000
 duration: 51.132s, episode steps: 789, episode reward: 135.000
 duration: 42.565s, episode steps: 660, episode reward: 105.000
 duration: 41.763s, episode steps: 644, episode reward: 125.000
 duration: 78.573s, episode steps: 1229, episode reward: 330.000
 duration: 25.700s, episode steps: 401, episode reward:  5.000
 duration: 45.734s, episode steps: 700, episode reward: 30.000
 duration: 51.349s, episode steps: 801, episode reward: 120.000
 duration: 24.101s, episode steps: 370, episode reward: 50.000
 duration: 49.106s, episode steps: 759, episode reward: 120.000
 duration: 42.223s, episode steps: 648, episode reward: 100.000
 duration: 36.422s, episode steps: 560, episode reward: 210.000
 duration: 63.486s, episode steps: 982, episode reward: 220.000
 duration: 108.921s, episode steps: 1713, episode reward: 225.000
 duration: 39.513s, episode steps: 609, episode reward: 45.000
 duration: 34.621s, episode steps: 531, episode reward: 105.000
 duration: 33.573s, episode steps: 522, episode reward: 80.000
 duration: 53.852s, episode steps: 832, episode reward: 160.000
 duration: 68.510s, episode steps: 1065, episode reward: 200.000
 duration: 53.858s, episode steps: 837, episode reward: 180.000
 duration: 55.407s, episode steps: 860, episode reward: 200.000
 duration: 55.923s, episode steps: 867, episode reward: 255.000
 duration: 42.425s, episode steps: 654, episode reward: 245.000
 duration: 42.469s, episode steps: 656, episode reward: 175.000
 duration: 35.101s, episode steps: 533, episode reward: 50.000
 duration: 40.474s, episode steps: 624, episode reward: 75.000
 duration: 52.454s, episode steps: 803, episode reward: 65.000
 duration: 50.845s, episode steps: 783, episode reward: 195.000
 duration: 48.734s, episode steps: 757, episode reward: 315.000
 duration: 42.273s, episode steps: 655, episode reward: 110.000
 duration: 24.973s, episode steps: 381, episode reward: 45.000
 duration: 42.309s, episode steps: 650, episode reward: 270.000
 duration: 63.750s, episode steps: 984, episode reward: 235.000
 duration: 41.855s, episode steps: 650, episode reward: 135.000
 duration: 43.615s, episode steps: 661, episode reward: 105.000
 duration: 25.283s, episode steps: 377, episode reward: 80.000
 duration: 44.628s, episode steps: 675, episode reward: 30.000
 duration: 25.891s, episode steps: 384, episode reward: 45.000
 duration: 54.314s, episode steps: 818, episode reward: 210.000
 duration: 51.906s, episode steps: 803, episode reward: 365.000
 duration: 43.077s, episode steps: 662, episode reward: 105.000
 duration: 48.212s, episode steps: 730, episode reward: 180.000
 duration: 32.793s, episode steps: 498, episode reward: 110.000
 duration: 42.830s, episode steps: 650, episode reward: 140.000
 duration: 91.550s, episode steps: 1394, episode reward: 410.000
 duration: 49.839s, episode steps: 758, episode reward: 245.000
 duration: 42.419s, episode steps: 640, episode reward: 145.000
 duration: 49.372s, episode steps: 749, episode reward: 275.000
 duration: 36.689s, episode steps: 551, episode reward: 45.000
 duration: 41.961s, episode steps: 625, episode reward: 90.000
 duration: 73.218s, episode steps: 1108, episode reward: 225.000
 duration: 44.615s, episode steps: 677, episode reward: 160.000
 duration: 40.940s, episode steps: 620, episode reward: 40.000
 duration: 73.769s, episode steps: 1114, episode reward: 285.000
 duration: 52.239s, episode steps: 791, episode reward: 225.000
 duration: 60.597s, episode steps: 918, episode reward: 220.000
 duration: 69.850s, episode steps: 1061, episode reward: 295.000
 duration: 57.231s, episode steps: 874, episode reward: 210.000
 duration: 55.031s, episode steps: 827, episode reward: 410.000
 duration: 43.644s, episode steps: 654, episode reward: 105.000
 duration: 35.916s, episode steps: 541, episode reward: 50.000
 duration: 50.726s, episode steps: 761, episode reward: 155.000
 duration: 38.605s, episode steps: 579, episode reward: 120.000
 duration: 69.997s, episode steps: 1061, episode reward: 490.000
 duration: 46.275s, episode steps: 710, episode reward: 160.000
 duration: 44.534s, episode steps: 691, episode reward: 125.000
 duration: 34.287s, episode steps: 524, episode reward: 70.000
 duration: 60.605s, episode steps: 937, episode reward: 225.000
 duration: 62.737s, episode steps: 981, episode reward: 130.000
 duration: 33.192s, episode steps: 520, episode reward: 90.000
 duration: 27.357s, episode steps: 418, episode reward: 35.000
 duration: 27.260s, episode steps: 415, episode reward: 45.000
 duration: 43.747s, episode steps: 664, episode reward: 165.000
 duration: 49.933s, episode steps: 772, episode reward: 225.000
 duration: 53.942s, episode steps: 837, episode reward: 90.000
 duration: 53.080s, episode steps: 809, episode reward: 180.000
 duration: 63.154s, episode steps: 972, episode reward: 460.000
 duration: 46.055s, episode steps: 715, episode reward: 115.000
 duration: 75.015s, episode steps: 1163, episode reward: 385.000
 duration: 44.413s, episode steps: 687, episode reward: 155.000
 duration: 62.637s, episode steps: 968, episode reward: 120.000
 duration: 49.065s, episode steps: 762, episode reward: 105.000
 duration: 50.985s, episode steps: 793, episode reward: 215.000
 duration: 76.320s, episode steps: 1185, episode reward: 255.000
 duration: 41.396s, episode steps: 632, episode reward: 175.000
 duration: 41.089s, episode steps: 630, episode reward: 145.000
 duration: 40.746s, episode steps: 630, episode reward: 160.000
 duration: 29.832s, episode steps: 459, episode reward: 50.000
 duration: 40.960s, episode steps: 634, episode reward: 135.000
 duration: 28.382s, episode steps: 438, episode reward: 85.000
 duration: 56.302s, episode steps: 870, episode reward: 215.000
 duration: 27.990s, episode steps: 436, episode reward: 85.000
 duration: 68.079s, episode steps: 1050, episode reward: 355.000
 duration: 66.164s, episode steps: 1027, episode reward: 250.000
 duration: 58.838s, episode steps: 920, episode reward: 90.000
 duration: 60.234s, episode steps: 936, episode reward: 245.000
 duration: 60.627s, episode steps: 946, episode reward: 160.000
 duration: 1.290s, episode steps: 437, episode reward: 65.000
 duration: 35.886s, episode steps: 1100, episode reward: 180.000
 duration: 32.788s, episode steps: 510, episode reward: 105.000
 duration: 36.929s, episode steps: 564, episode reward: 180.000
 duration: 49.458s, episode steps: 767, episode reward: 120.000
 duration: 50.284s, episode steps: 781, episode reward: 150.000
 duration: 50.688s, episode steps: 791, episode reward: 210.000
 duration: 41.293s, episode steps: 641, episode reward: 110.000
 duration: 60.375s, episode steps: 943, episode reward: 255.000
 duration: 24.600s, episode steps: 384, episode reward: 75.000
 duration: 52.354s, episode steps: 809, episode reward: 105.000
 duration: 65.684s, episode steps: 1022, episode reward: 265.000
 duration: 51.224s, episode steps: 808, episode reward: 175.000
 duration: 44.351s, episode steps: 689, episode reward: 140.000
 duration: 61.102s, episode steps: 950, episode reward: 185.000
 duration: 33.223s, episode steps: 515, episode reward:  0.000
 duration: 41.434s, episode steps: 639, episode reward: 90.000
 duration: 41.158s, episode steps: 637, episode reward: 200.000
 duration: 40.901s, episode steps: 630, episode reward: 140.000
 duration: 101.657s, episode steps: 1607, episode reward: 470.000
 duration: 44.386s, episode steps: 700, episode reward: 120.000
 duration: 49.159s, episode steps: 764, episode reward: 180.000
 duration: 21.909s, episode steps: 337, episode reward: 20.000
 duration: 24.849s, episode steps: 384, episode reward: 20.000
 duration: 41.542s, episode steps: 637, episode reward: 45.000
 duration: 24.808s, episode steps: 383, episode reward: 45.000
 duration: 47.265s, episode steps: 730, episode reward: 150.000
 duration: 60.623s, episode steps: 943, episode reward: 290.000
 duration: 68.259s, episode steps: 1074, episode reward: 285.000
 duration: 64.430s, episode steps: 1015, episode reward: 315.000
 duration: 43.891s, episode steps: 689, episode reward: 195.000
 duration: 41.634s, episode steps: 653, episode reward: 205.000
 duration: 28.003s, episode steps: 429, episode reward: 50.000
 duration: 39.156s, episode steps: 597, episode reward: 230.000
 duration: 74.205s, episode steps: 1136, episode reward: 235.000
 duration: 32.703s, episode steps: 500, episode reward: 20.000
 duration: 41.654s, episode steps: 627, episode reward: 175.000
 duration: 50.383s, episode steps: 756, episode reward: 215.000
 duration: 31.670s, episode steps: 478, episode reward: 140.000
 duration: 33.653s, episode steps: 506, episode reward:  0.000
 duration: 55.856s, episode steps: 844, episode reward: 265.000
 duration: 39.857s, episode steps: 614, episode reward: 70.000
 duration: 33.359s, episode steps: 505, episode reward: 130.000
 duration: 56.720s, episode steps: 859, episode reward: 280.000
 duration: 26.482s, episode steps: 401, episode reward: 50.000
 duration: 26.410s, episode steps: 392, episode reward: 90.000
 duration: 62.880s, episode steps: 946, episode reward: 320.000
 duration: 75.849s, episode steps: 1168, episode reward: 225.000
 duration: 34.337s, episode steps: 530, episode reward: 75.000
 duration: 92.354s, episode steps: 1416, episode reward: 230.000
 duration: 34.386s, episode steps: 523, episode reward: 125.000
 duration: 61.341s, episode steps: 938, episode reward: 255.000
 duration: 53.954s, episode steps: 826, episode reward: 380.000
 duration: 54.402s, episode steps: 834, episode reward: 180.000
 duration: 51.165s, episode steps: 787, episode reward: 160.000
 duration: 51.825s, episode steps: 801, episode reward: 180.000
 duration: 47.768s, episode steps: 738, episode reward: 120.000
 duration: 80.921s, episode steps: 1251, episode reward: 305.000
 duration: 45.336s, episode steps: 699, episode reward: 75.000
 duration: 40.286s, episode steps: 614, episode reward: 80.000
 duration: 51.564s, episode steps: 797, episode reward: 360.000
 duration: 52.846s, episode steps: 813, episode reward: 160.000
 duration: 63.777s, episode steps: 986, episode reward: 260.000
 duration: 39.139s, episode steps: 604, episode reward: 40.000
 duration: 61.976s, episode steps: 948, episode reward: 100.000
 duration: 67.890s, episode steps: 1047, episode reward: 210.000
 duration: 51.833s, episode steps: 801, episode reward: 230.000
 duration: 47.852s, episode steps: 736, episode reward: 310.000
 duration: 70.528s, episode steps: 1085, episode reward: 180.000
 duration: 72.265s, episode steps: 1123, episode reward: 440.000
 duration: 51.601s, episode steps: 802, episode reward: 260.000
 duration: 79.365s, episode steps: 1229, episode reward: 290.000
 duration: 39.992s, episode steps: 620, episode reward: 115.000
 duration: 73.856s, episode steps: 1136, episode reward: 220.000
 duration: 44.003s, episode steps: 685, episode reward: 245.000
 duration: 23.553s, episode steps: 356, episode reward: 30.000
 duration: 39.166s, episode steps: 592, episode reward: 45.000
 duration: 53.964s, episode steps: 830, episode reward: 410.000
 duration: 85.630s, episode steps: 1326, episode reward: 400.000
 duration: 41.899s, episode steps: 641, episode reward: 135.000
 duration: 41.342s, episode steps: 627, episode reward: 170.000
 duration: 34.584s, episode steps: 520, episode reward: 85.000
 duration: 25.841s, episode steps: 386, episode reward: 15.000
 duration: 40.257s, episode steps: 609, episode reward: 90.000
 duration: 25.123s, episode steps: 383, episode reward: 30.000
 duration: 76.262s, episode steps: 1153, episode reward: 600.000
 duration: 68.822s, episode steps: 1055, episode reward: 325.000
 duration: 45.552s, episode steps: 698, episode reward: 105.000
 duration: 40.117s, episode steps: 609, episode reward: 40.000
 duration: 61.789s, episode steps: 950, episode reward: 165.000
 duration: 44.230s, episode steps: 684, episode reward: 130.000
 duration: 54.752s, episode steps: 839, episode reward: 210.000
 duration: 88.568s, episode steps: 1363, episode reward: 180.000
 duration: 81.342s, episode steps: 1249, episode reward: 105.000
 duration: 61.436s, episode steps: 945, episode reward: 90.000
 duration: 36.212s, episode steps: 550, episode reward: 125.000
 duration: 72.350s, episode steps: 1109, episode reward: 380.000
 duration: 72.641s, episode steps: 1111, episode reward: 165.000
 duration: 32.764s, episode steps: 497, episode reward: 25.000
 duration: 71.431s, episode steps: 1099, episode reward: 145.000
 duration: 43.988s, episode steps: 680, episode reward: 115.000
 duration: 61.118s, episode steps: 940, episode reward: 170.000
 duration: 70.041s, episode steps: 1077, episode reward: 130.000
 duration: 72.429s, episode steps: 1112, episode reward: 225.000
 duration: 80.554s, episode steps: 1239, episode reward: 195.000
 duration: 68.737s, episode steps: 1052, episode reward: 530.000
 duration: 93.355s, episode steps: 1450, episode reward: 435.000
 duration: 64.536s, episode steps: 989, episode reward: 275.000
 duration: 55.736s, episode steps: 851, episode reward: 235.000
 duration: 74.280s, episode steps: 1131, episode reward: 225.000
 duration: 95.075s, episode steps: 1464, episode reward: 640.000
