97,50,1.2203113330000406
290,90,2.3901224280000406
460,110,2.0130238169999757
610,125,1.9962662350000073
752,50,1.8313497350000034
948,165,2.3926372759999595
1219,500,3.309774184000048
1431,110,2.5587435279999227
1609,85,2.2396774450000976
1771,70,2.0117948449999403
2111,390,4.080307236000067
2409,240,3.699047238999924
2690,445,3.766809753000075
2931,160,2.974795601999972
3059,25,1.6112978549999752
3212,15,1.7972844849999774
3311,55,1.2158600590000788
3453,65,1.8256064659999538
3571,60,1.5770935110000437
3667,60,1.1738455459999386
3768,0,1.2335868200000277
4149,215,4.702323245000002
4265,15,1.464748679999957
4591,325,3.9538308859999916
4821,195,2.970402651000086
5065,425,2.9832304969999086
5228,80,1.9626883420000922
5361,15,1.7457416189998867
5604,115,2.9701395460000413
5742,95,1.5942040490000409
5896,185,2.0432534039999837
6182,290,3.7258885410000175
6391,260,2.653059342000006
6548,85,1.9804076699999769
6807,315,3.1228555010000036
6984,105,2.176937080000016
7222,315,2.963516768999966
7457,215,2.951820573999953
7671,210,2.57182896300003
7875,335,2.808138230000054
8146,485,3.335851218000016
8388,285,2.972182929999917
8764,635,4.594153386000016
9012,285,3.128995637999992
9255,270,2.980008323999982
9634,480,4.645949970000061
9878,285,3.0025976829999763
10119,285,2.9607729650000465
10359,285,2.9817397680000113
10603,285,3.0208693429999585
10844,285,3.012620059000028
11085,285,2.9992749309999454
11340,285,3.2111857840000084
11584,285,3.4724961189999703
11856,315,3.3422110440000097
12095,285,2.811886358000038
12338,285,3.0970001499999853
12608,300,3.335984802999974
12850,285,2.95158746300001
13091,285,2.948223518000077
13334,285,2.946270762999916
13699,450,4.533327910000025
13938,285,3.0163366059999817
14183,285,3.0010447780000504
14419,285,2.933067234999953
14661,285,2.9491537339999923
15025,670,4.511627757000042
15267,285,2.9589620279999735
15510,285,3.026082509000048
15750,285,2.9191045049999502
15995,285,2.935982748000015
16367,470,4.638899745000003
16608,285,3.139607920000003
16849,285,3.0421382639999592
17089,285,2.997764767000035
17329,285,3.339637793999941
17571,285,3.0043377320000673
17814,285,2.994856980999998
18058,285,2.9913186549999864
18302,285,3.004492306999964
18545,285,3.1190999510000665
18787,285,2.9682754269999805
19030,285,2.9969817539999895
19274,285,3.0322070229999554
19517,285,3.047012175000077
19759,285,2.990164224999944
20004,240,3.1178830459999745
20247,285,2.968591220999997
20487,285,2.9729375490001075
20727,285,2.9851032609999493
20969,285,2.9930861320000304
21209,285,2.993661997000004
21449,285,2.9871818299999404
21688,285,3.02175688300008
21933,285,3.0150966409999
22175,285,3.03430232900007
22419,285,3.127764322999951
22664,285,2.997508960999994
22905,285,3.289984094000033
23148,285,3.0067012670000395
23394,285,3.1454835159998993
23635,260,2.9748246480000944
23877,285,3.036864916000013
24118,285,3.051756550999926
24361,285,3.073933712999974
24602,285,3.0277908950000665
24843,285,3.0228048379999564
25087,285,3.047109431000081
25329,285,3.1318257169999697
25569,285,3.0169956019999518
25816,285,3.0583158150000145
26063,285,2.968887877000043
26304,285,3.1099265749999176
26549,285,3.2867181620000565
26790,285,3.0137475540000196
27032,285,2.994844781999973
27273,285,3.022077592999949
27518,285,2.991992836999998
27757,285,2.9242104530000006
28000,285,3.090786721000086
28240,285,2.924168985999927
28479,285,2.7940322730000844
28721,285,3.112951589999966
28964,285,2.936726838000027
29210,285,2.982422387999918
29453,285,3.0209584020000193
29698,285,3.1554879120000123
29942,285,3.0152462849999893
30185,285,2.994405626999992
30431,285,3.316155909000031
30673,285,3.1957560490000105
30916,285,3.008383164999941
31155,285,2.976897966000024
31399,285,2.9983137059999763
31639,285,2.9815035340000122
31883,285,2.9664453909999793
32125,285,3.0160139610001124
32369,285,3.291724940999984
32611,285,3.029955144999917
32853,285,2.9881984859999875
33099,240,3.0013601660000404
33340,260,2.9927634079999734
33586,260,3.1695836500000496
33827,260,3.067129351999938
34070,285,3.2790066960000104
34306,285,3.011222781000015
34548,285,3.0158729720001247
34795,285,3.00807874599991
35039,285,3.0360043789999054
35285,285,3.2277863930000876
35524,285,3.0659230880000905
35767,285,3.055276226999922
36011,285,3.0712147530000493
36255,285,3.038229539999975
36497,285,3.14831378100007
36741,260,3.041241467999953
36959,180,2.634215151000035
37175,210,2.791445956999951
37417,240,3.0358851629998753
37664,225,3.1723725330000434
37878,210,2.765301586000078
38121,260,3.017194174999986
38327,410,2.608638515999928
38546,210,2.808823351000001
38819,215,3.4040031070001078
39067,260,3.016676349999898
39313,240,3.193686267999965
39556,240,3.2447467540000616
39797,270,2.9969793239999944
40040,235,3.075000191000072
40286,240,3.037841374999971
40560,315,3.5784674330000144
40807,255,3.029623412999854
41054,265,3.049463224000192
41300,270,3.1920981729999767
41521,410,2.7786715529998673
41765,270,3.0538167980000708
42008,285,3.0196762539999327
42231,180,2.7914906360001623
42480,260,3.2156471369999053
42725,215,3.0652438330000678
42967,230,3.0445571509999354
43190,180,2.869957791999923
43433,210,3.3360566850001305
43649,110,2.850104590000001
43861,110,2.6714713699998356
44212,135,4.378964038000049
44424,110,2.600951804000033
44702,215,3.3995703870000398
44913,135,2.7288705070000105
45164,150,3.0216193280000425
45369,105,2.770484604999865
45558,105,2.434468309000067
45832,210,3.41489092300003
46181,410,4.348851287999878
46402,325,2.7928819190001377
46762,700,4.410789492000049
46953,120,2.36048789199981
47169,355,3.011156129000028
47385,210,2.6599783830001797
47595,210,2.6258507739999004
47844,390,3.2147052450000047
48059,180,2.7288172609999037
48270,155,2.8786097320000863
48479,210,2.6265628300000117
48691,210,2.759698563000029
48905,135,2.876959996999858
49228,560,3.959281985000189
49449,180,2.818860875999917
49667,180,2.7839507589999357
49878,210,2.627485595000053
50129,260,3.2172011669999847
50371,260,3.0579155549999086
50616,270,3.0171399490000113
50839,180,3.285792309000044
51118,275,3.8968885809999847
51363,260,3.173117078000132
51586,180,2.822039026999846
51796,180,2.5957049250000637
52005,180,2.633549326000093
52219,180,2.8097681929998544
52432,185,4.77398465400006
52725,315,5.8296912390001125
52950,180,3.1822146800000155
53175,180,2.857020179999836
53388,180,2.6167468800001643
53594,210,2.631525639999836
53809,135,2.7823379470000873
54027,155,2.671809379000024
54246,135,2.7638976260000163
54451,180,2.936513490999914
54665,155,2.6390819400000964
54872,155,2.547951269999885
55208,330,4.181564905999949
55443,140,2.979328138000028
55634,110,2.4202854249999746
55840,185,2.586177384000166
56064,180,2.7992001479999544
56298,180,2.814555428999938
56499,140,2.535226730999966
56713,185,2.625473045000035
56914,135,2.554089030000114
57118,180,2.4093334279998544
57321,135,2.567054432000077
57534,380,2.5815588559999014
57736,135,2.556083575999992
57910,75,2.2269456220001302
58199,205,3.566198045999954
58404,180,2.608613901999888
58681,185,3.432585678000123
58885,160,2.579875584000092
59089,180,2.5888993179999034
59300,155,2.601521385000069
59512,180,2.590732752999884
59694,75,2.229986637000138
59866,50,2.241391718999921
60096,140,2.994396765999909
60305,155,2.6594493249999687
60539,135,2.8712427070001922
60719,50,2.190700622999884
60928,180,2.7972537450000345
61149,180,2.6542704650000815
61381,120,2.953176285999916
61584,120,2.5914445609998893
61794,355,2.6087251339999966
62002,135,2.5740001660001326
62202,135,2.4099628239998765
62413,135,2.6455589550000695
62643,120,2.994504814000038
62850,155,2.6324696689998746
63059,135,2.6097104150001087
63269,155,2.709414858999935
63480,155,2.586517488000027
63700,180,2.7705666230001498
63898,110,2.4054930089998834
64107,320,2.606350519999978
64314,155,2.599151378999977
64519,120,2.5725380690000748
64739,180,2.6952975819999665
64960,180,2.7490012230000502
65170,180,2.6181189950000316
65443,240,3.3565454649999538
65694,255,3.0487003329999425
65910,155,2.7596808690000216
66262,420,4.393835417999981
66478,180,2.582982250999976
66696,210,2.774616066000135
66937,285,3.2920847739999317
67156,180,2.7412606410000535
67377,180,2.7480546120000326
67649,225,3.3502473329999702
67921,215,3.3498949029999494
68141,155,2.6297099650000746
68358,180,2.7984928710000077
68582,180,2.8000805289998425
68799,160,2.788072783999951
69272,215,5.828664617000186
69545,215,3.3408075269999244
69764,185,2.7253678800000216
69981,185,2.5987835430000814
70201,180,2.7663376929999686
70475,245,3.3463091549999717
70696,180,2.779929159999938
70917,155,2.7343827750000855
71139,155,2.746523326999977
71352,135,2.5640530759999365
71570,160,2.771890916000075
71865,315,3.5132420439999805
72075,165,2.535956836999958
72284,155,2.80783567200001
72504,155,2.710884569999962
72723,180,2.667351245999953
72932,180,2.5729986830001508
73109,75,2.1537507470000037
73394,185,3.5018700849998368
73560,50,2.002274623000176
73779,165,2.7440685689998645
74173,730,4.703537465999943
74452,310,3.6466570380000576
74696,270,2.9771951889999855
74932,150,2.9682627670001693
75181,90,3.0283674379998047
75397,135,2.7653532190001897
75607,120,2.614194856999802
75817,155,2.5766246230000434
75989,110,2.159396384000047
76195,365,2.6325459209999735
76401,155,2.5921119580000322
76612,180,2.6111153859999376
76886,225,3.412442277000082
77095,180,2.596762287000047
77298,120,2.572400137999921
77508,210,2.589689593999992
77732,180,2.72485537700004
77938,135,2.567659405000086
78161,180,2.7624386719999166
78365,180,2.4305024640000283
